,R,L,C,U,w,phi0,U/I,phi0-phi1
23872,1.25,0.14222222566604614,0.05000000074505806,11.0,11.0,0.25,1.2754935602385784,-0.20026893115859962
23873,1.25,0.14222222566604614,0.05000000074505806,11.0,11.0,0.375,1.2754936884179333,-0.20026905720704302
23874,1.25,0.14222222566604614,0.05000000074505806,11.0,11.0,0.5,1.2754933655673608,-0.2002689351073963
23875,1.25,0.14222222566604614,0.07500000298023224,9.0,9.0,0.0,1.2661345136408948,-0.15981067303477084
23876,1.25,0.14222222566604614,0.07500000298023224,9.0,9.0,0.125,1.266133858254123,-0.15981059763859717
23877,1.25,0.14222222566604614,0.07500000298023224,9.0,9.0,0.25,1.266134162719131,-0.1598107107512613
23878,1.25,0.14222222566604614,0.07500000298023224,9.0,9.0,0.375,1.2661337825137753,-0.15981058050392405
23879,1.25,0.14222222566604614,0.07500000298023224,9.0,9.0,0.5,1.2661345136408946,-0.159811028721335
23880,1.25,0.14222222566604614,0.07500000298023224,9.0,9.5,0.0,1.2510988205902638,-0.04189356884879207
23881,1.25,0.14222222566604614,0.07500000298023224,9.0,9.5,0.125,1.251097721808579,-0.04189353219287972
23882,1.25,0.14222222566604614,0.07500000298023224,9.0,9.5,0.25,1.2510977302067938,-0.04189353437554011
23883,1.25,0.14222222566604614,0.07500000298023224,9.0,9.5,0.375,1.2510991326283103,-0.04189403192585628
23884,1.25,0.14222222566604614,0.07500000298023224,9.0,9.5,0.5,1.2510979274411003,-0.04189363168371507
23885,1.25,0.14222222566604614,0.07500000298023224,9.0,10.0,0.0,1.2531565280326569,0.07099167917204009
23886,1.25,0.14222222566604614,0.07500000298023224,9.0,10.0,0.125,1.25315656079256,0.07099167641804865
23887,1.25,0.14222222566604614,0.07500000298023224,9.0,10.0,0.25,1.2531566131722576,0.0709916641787893
23888,1.25,0.14222222566604614,0.07500000298023224,9.0,10.0,0.375,1.2531566851717535,0.0709916357094027
23889,1.25,0.14222222566604614,0.07500000298023224,9.0,10.0,0.5,1.2531567767910532,0.07099158271022726
23890,1.25,0.14222222566604614,0.07500000298023224,9.0,10.5,0.0,1.2698246814678367,0.1769246015364995
23891,1.25,0.14222222566604614,0.07500000298023224,9.0,10.5,0.125,1.2698231710744583,0.17692430452963187
23892,1.25,0.14222222566604614,0.07500000298023224,9.0,10.5,0.25,1.269822327079648,0.17692426994067484
23893,1.25,0.14222222566604614,0.07500000298023224,9.0,10.5,0.375,1.269822328135163,0.1769242697268452
23894,1.25,0.14222222566604614,0.07500000298023224,9.0,10.5,0.5,1.269823203353772,0.17692403880232432
23895,1.25,0.14222222566604614,0.07500000298023224,9.0,11.0,0.0,1.29870435060046,0.27473150606039654
23896,1.25,0.14222222566604614,0.07500000298023224,9.0,11.0,0.125,1.2987042359033192,0.2747314434329162
23897,1.25,0.14222222566604614,0.07500000298023224,9.0,11.0,0.25,1.2987046036788927,0.274731414107284
23898,1.25,0.14222222566604614,0.07500000298023224,9.0,11.0,0.375,1.2987040638138296,0.2747313843279049
23899,1.25,0.14222222566604614,0.07500000298023224,9.0,11.0,0.5,1.298703873359624,0.2747313979380025
23900,1.25,0.14222222566604614,0.07500000298023224,9.5,9.0,0.0,1.2661345136408948,-0.1598106730347708
23901,1.25,0.14222222566604614,0.07500000298023224,9.5,9.0,0.125,1.266133858254123,-0.15981059763859717
23902,1.25,0.14222222566604614,0.07500000298023224,9.5,9.0,0.25,1.2661341627191312,-0.15981071075126135
23903,1.25,0.14222222566604614,0.07500000298023224,9.5,9.0,0.375,1.266133782513775,-0.15981058050392383
23904,1.25,0.14222222566604614,0.07500000298023224,9.5,9.0,0.5,1.2661345136408944,-0.1598110287213349
23905,1.25,0.14222222566604614,0.07500000298023224,9.5,9.5,0.0,1.251098820590264,-0.041893568848792084
23906,1.25,0.14222222566604614,0.07500000298023224,9.5,9.5,0.125,1.251097721808579,-0.04189353219287975
23907,1.25,0.14222222566604614,0.07500000298023224,9.5,9.5,0.25,1.2510977302067936,-0.041893534375540054
23908,1.25,0.14222222566604614,0.07500000298023224,9.5,9.5,0.375,1.25109913262831,-0.04189403192585628
23909,1.25,0.14222222566604614,0.07500000298023224,9.5,9.5,0.5,1.2510979274411005,-0.04189363168371507
23910,1.25,0.14222222566604614,0.07500000298023224,9.5,10.0,0.0,1.2531565280326569,0.07099167917204008
23911,1.25,0.14222222566604614,0.07500000298023224,9.5,10.0,0.125,1.2531565607925603,0.07099167641804864
23912,1.25,0.14222222566604614,0.07500000298023224,9.5,10.0,0.25,1.2531566131722578,0.07099166417878927
23913,1.25,0.14222222566604614,0.07500000298023224,9.5,10.0,0.375,1.2531566851717535,0.0709916357094027
23914,1.25,0.14222222566604614,0.07500000298023224,9.5,10.0,0.5,1.2531567767910532,0.07099158271022732
23915,1.25,0.14222222566604614,0.07500000298023224,9.5,10.5,0.0,1.2698246814678367,0.17692460153649947
23916,1.25,0.14222222566604614,0.07500000298023224,9.5,10.5,0.125,1.2698231710744585,0.17692430452963184
23917,1.25,0.14222222566604614,0.07500000298023224,9.5,10.5,0.25,1.269822327079648,0.17692426994067484
23918,1.25,0.14222222566604614,0.07500000298023224,9.5,10.5,0.375,1.2698223281351628,0.1769242697268452
23919,1.25,0.14222222566604614,0.07500000298023224,9.5,10.5,0.5,1.2698232033537722,0.17692403880232443
23920,1.25,0.14222222566604614,0.07500000298023224,9.5,11.0,0.0,1.29870435060046,0.27473150606039654
23921,1.25,0.14222222566604614,0.07500000298023224,9.5,11.0,0.125,1.2987042359033192,0.27473144343291617
23922,1.25,0.14222222566604614,0.07500000298023224,9.5,11.0,0.25,1.298704603678893,0.274731414107284
23923,1.25,0.14222222566604614,0.07500000298023224,9.5,11.0,0.375,1.2987040638138296,0.2747313843279049
23924,1.25,0.14222222566604614,0.07500000298023224,9.5,11.0,0.5,1.298703873359624,0.2747313979380025
23925,1.25,0.14222222566604614,0.07500000298023224,10.0,9.0,0.0,1.2661345136408948,-0.15981067303477084
23926,1.25,0.14222222566604614,0.07500000298023224,10.0,9.0,0.125,1.2661338582541228,-0.15981059763859706
23927,1.25,0.14222222566604614,0.07500000298023224,10.0,9.0,0.25,1.2661341627191312,-0.1598107107512613
23928,1.25,0.14222222566604614,0.07500000298023224,10.0,9.0,0.375,1.266133782513775,-0.15981058050392372
23929,1.25,0.14222222566604614,0.07500000298023224,10.0,9.0,0.5,1.2661345136408946,-0.159811028721335
23930,1.25,0.14222222566604614,0.07500000298023224,10.0,9.5,0.0,1.251098820590264,-0.04189356884879208
23931,1.25,0.14222222566604614,0.07500000298023224,10.0,9.5,0.125,1.2510977218085793,-0.04189353219287978
23932,1.25,0.14222222566604614,0.07500000298023224,10.0,9.5,0.25,1.2510977302067936,-0.04189353437554011
23933,1.25,0.14222222566604614,0.07500000298023224,10.0,9.5,0.375,1.25109913262831,-0.04189403192585611
23934,1.25,0.14222222566604614,0.07500000298023224,10.0,9.5,0.5,1.2510979274411003,-0.04189363168371507
23935,1.25,0.14222222566604614,0.07500000298023224,10.0,10.0,0.0,1.253156528032657,0.07099167917204009
23936,1.25,0.14222222566604614,0.07500000298023224,10.0,10.0,0.125,1.25315656079256,0.07099167641804864
23937,1.25,0.14222222566604614,0.07500000298023224,10.0,10.0,0.25,1.2531566131722578,0.0709916641787893
23938,1.25,0.14222222566604614,0.07500000298023224,10.0,10.0,0.375,1.2531566851717537,0.07099163570940265
23939,1.25,0.14222222566604614,0.07500000298023224,10.0,10.0,0.5,1.2531567767910534,0.07099158271022721
23940,1.25,0.14222222566604614,0.07500000298023224,10.0,10.5,0.0,1.2698246814678367,0.17692460153649953
23941,1.25,0.14222222566604614,0.07500000298023224,10.0,10.5,0.125,1.2698231710744583,0.17692430452963182
23942,1.25,0.14222222566604614,0.07500000298023224,10.0,10.5,0.25,1.2698223270796483,0.17692426994067484
23943,1.25,0.14222222566604614,0.07500000298023224,10.0,10.5,0.375,1.269822328135163,0.1769242697268452
23944,1.25,0.14222222566604614,0.07500000298023224,10.0,10.5,0.5,1.269823203353772,0.17692403880232438
23945,1.25,0.14222222566604614,0.07500000298023224,10.0,11.0,0.0,1.29870435060046,0.27473150606039654
23946,1.25,0.14222222566604614,0.07500000298023224,10.0,11.0,0.125,1.298704235903319,0.2747314434329162
23947,1.25,0.14222222566604614,0.07500000298023224,10.0,11.0,0.25,1.2987046036788925,0.274731414107284
23948,1.25,0.14222222566604614,0.07500000298023224,10.0,11.0,0.375,1.2987040638138296,0.2747313843279049
23949,1.25,0.14222222566604614,0.07500000298023224,10.0,11.0,0.5,1.2987038733596237,0.2747313979380025
23950,1.25,0.14222222566604614,0.07500000298023224,10.5,9.0,0.0,1.2661345136408948,-0.15981067303477084
23951,1.25,0.14222222566604614,0.07500000298023224,10.5,9.0,0.125,1.266133858254123,-0.15981059763859717
23952,1.25,0.14222222566604614,0.07500000298023224,10.5,9.0,0.25,1.266134162719131,-0.1598107107512613
23953,1.25,0.14222222566604614,0.07500000298023224,10.5,9.0,0.375,1.266133782513775,-0.15981058050392405
23954,1.25,0.14222222566604614,0.07500000298023224,10.5,9.0,0.5,1.2661345136408948,-0.15981102872133512
23955,1.25,0.14222222566604614,0.07500000298023224,10.5,9.5,0.0,1.251098820590264,-0.04189356884879208
23956,1.25,0.14222222566604614,0.07500000298023224,10.5,9.5,0.125,1.2510977218085795,-0.04189353219287978
23957,1.25,0.14222222566604614,0.07500000298023224,10.5,9.5,0.25,1.2510977302067936,-0.041893534375540054
23958,1.25,0.14222222566604614,0.07500000298023224,10.5,9.5,0.375,1.2510991326283099,-0.04189403192585611
23959,1.25,0.14222222566604614,0.07500000298023224,10.5,9.5,0.5,1.2510979274411005,-0.04189363168371529
23960,1.25,0.14222222566604614,0.07500000298023224,10.5,10.0,0.0,1.2531565280326569,0.07099167917204008
23961,1.25,0.14222222566604614,0.07500000298023224,10.5,10.0,0.125,1.25315656079256,0.07099167641804865
23962,1.25,0.14222222566604614,0.07500000298023224,10.5,10.0,0.25,1.2531566131722576,0.0709916641787893
23963,1.25,0.14222222566604614,0.07500000298023224,10.5,10.0,0.375,1.2531566851717537,0.0709916357094027
23964,1.25,0.14222222566604614,0.07500000298023224,10.5,10.0,0.5,1.2531567767910534,0.07099158271022721
23965,1.25,0.14222222566604614,0.07500000298023224,10.5,10.5,0.0,1.2698246814678367,0.1769246015364995
23966,1.25,0.14222222566604614,0.07500000298023224,10.5,10.5,0.125,1.2698231710744585,0.17692430452963184
23967,1.25,0.14222222566604614,0.07500000298023224,10.5,10.5,0.25,1.269822327079648,0.17692426994067484
23968,1.25,0.14222222566604614,0.07500000298023224,10.5,10.5,0.375,1.269822328135163,0.17692426972684516
23969,1.25,0.14222222566604614,0.07500000298023224,10.5,10.5,0.5,1.2698232033537722,0.17692403880232432
23970,1.25,0.14222222566604614,0.07500000298023224,10.5,11.0,0.0,1.29870435060046,0.27473150606039654
23971,1.25,0.14222222566604614,0.07500000298023224,10.5,11.0,0.125,1.2987042359033194,0.2747314434329162
23972,1.25,0.14222222566604614,0.07500000298023224,10.5,11.0,0.25,1.2987046036788927,0.274731414107284
23973,1.25,0.14222222566604614,0.07500000298023224,10.5,11.0,0.375,1.2987040638138294,0.2747313843279049
23974,1.25,0.14222222566604614,0.07500000298023224,10.5,11.0,0.5,1.2987038733596243,0.2747313979380024
23975,1.25,0.14222222566604614,0.07500000298023224,11.0,9.0,0.0,1.2661345136408948,-0.1598106730347708
23976,1.25,0.14222222566604614,0.07500000298023224,11.0,9.0,0.125,1.266133858254123,-0.15981059763859717
23977,1.25,0.14222222566604614,0.07500000298023224,11.0,9.0,0.25,1.266134162719131,-0.15981071075126124
23978,1.25,0.14222222566604614,0.07500000298023224,11.0,9.0,0.375,1.266133782513775,-0.15981058050392405
23979,1.25,0.14222222566604614,0.07500000298023224,11.0,9.0,0.5,1.2661345136408946,-0.15981102872133512
23980,1.25,0.14222222566604614,0.07500000298023224,11.0,9.5,0.0,1.2510988205902644,-0.041893568848792084
23981,1.25,0.14222222566604614,0.07500000298023224,11.0,9.5,0.125,1.2510977218085795,-0.04189353219287978
23982,1.25,0.14222222566604614,0.07500000298023224,11.0,9.5,0.25,1.2510977302067936,-0.041893534375540054
23983,1.25,0.14222222566604614,0.07500000298023224,11.0,9.5,0.375,1.2510991326283103,-0.041894031925856334
23984,1.25,0.14222222566604614,0.07500000298023224,11.0,9.5,0.5,1.2510979274411005,-0.04189363168371507
23985,1.25,0.14222222566604614,0.07500000298023224,11.0,10.0,0.0,1.2531565280326566,0.07099167917204008
23986,1.25,0.14222222566604614,0.07500000298023224,11.0,10.0,0.125,1.2531565607925603,0.07099167641804863
23987,1.25,0.14222222566604614,0.07500000298023224,11.0,10.0,0.25,1.2531566131722576,0.07099166417878927
23988,1.25,0.14222222566604614,0.07500000298023224,11.0,10.0,0.375,1.2531566851717535,0.07099163570940265
23989,1.25,0.14222222566604614,0.07500000298023224,11.0,10.0,0.5,1.2531567767910532,0.07099158271022726
23990,1.25,0.14222222566604614,0.07500000298023224,11.0,10.5,0.0,1.269824681467837,0.17692460153649953
23991,1.25,0.14222222566604614,0.07500000298023224,11.0,10.5,0.125,1.269823171074458,0.17692430452963184
23992,1.25,0.14222222566604614,0.07500000298023224,11.0,10.5,0.25,1.269822327079648,0.1769242699406748
23993,1.25,0.14222222566604614,0.07500000298023224,11.0,10.5,0.375,1.2698223281351633,0.1769242697268451
23994,1.25,0.14222222566604614,0.07500000298023224,11.0,10.5,0.5,1.2698232033537722,0.17692403880232438
23995,1.25,0.14222222566604614,0.07500000298023224,11.0,11.0,0.0,1.29870435060046,0.2747315060603966
23996,1.25,0.14222222566604614,0.07500000298023224,11.0,11.0,0.125,1.2987042359033194,0.2747314434329162
23997,1.25,0.14222222566604614,0.07500000298023224,11.0,11.0,0.25,1.2987046036788925,0.2747314141072841
23998,1.25,0.14222222566604614,0.07500000298023224,11.0,11.0,0.375,1.2987040638138294,0.27473138432790484
23999,1.25,0.14222222566604614,0.07500000298023224,11.0,11.0,0.5,1.2987038733596243,0.2747313979380024
24000,1.25,0.14222222566604614,0.10000000149011612,9.0,9.0,0.0,1.2613606052145983,0.13429818767865234
24001,1.25,0.14222222566604614,0.10000000149011612,9.0,9.0,0.125,1.2613584036128687,0.13429789058744152
24002,1.25,0.14222222566604614,0.10000000149011612,9.0,9.0,0.25,1.2613578016194396,0.1342978849327372
24003,1.25,0.14222222566604614,0.10000000149011612,9.0,9.0,0.375,1.2613587992304927,0.13429768954385748
24004,1.25,0.14222222566604614,0.10000000149011612,9.0,9.0,0.5,1.2613578055302586,0.13429788115939845
24005,1.25,0.14222222566604614,0.10000000149011612,9.0,9.5,0.0,1.2851437167020014,0.23439488509789938
24006,1.25,0.14222222566604614,0.10000000149011612,9.0,9.5,0.125,1.2851440348732077,0.23439474393483545
24007,1.25,0.14222222566604614,0.10000000149011612,9.0,9.5,0.25,1.2851421346358807,0.23439457218380463
24008,1.25,0.14222222566604614,0.10000000149011612,9.0,9.5,0.375,1.2851426689897916,0.23439450394625017
24009,1.25,0.14222222566604614,0.10000000149011612,9.0,9.5,0.5,1.2851427992895414,0.23439441238045378
24010,1.25,0.14222222566604614,0.10000000149011612,9.0,10.0,0.0,1.3193831385873847,0.325745263669733
24011,1.25,0.14222222566604614,0.10000000149011612,9.0,10.0,0.125,1.3193830902553694,0.3257452477378802
24012,1.25,0.14222222566604614,0.10000000149011612,9.0,10.0,0.25,1.3193830625800098,0.32574524276515116
24013,1.25,0.14222222566604614,0.10000000149011612,9.0,10.0,0.375,1.3193830555613044,0.3257452423362814
24014,1.25,0.14222222566604614,0.10000000149011612,9.0,10.0,0.5,1.319383069199252,0.32574524049115283
24015,1.25,0.14222222566604614,0.10000000149011612,9.0,10.5,0.0,1.3620341459323964,0.4084275447940793
24016,1.25,0.14222222566604614,0.10000000149011612,9.0,10.5,0.125,1.3620319292996999,0.4084267854481423
24017,1.25,0.14222222566604614,0.10000000149011612,9.0,10.5,0.25,1.3620314399450861,0.40842667688531364
24018,1.25,0.14222222566604614,0.10000000149011612,9.0,10.5,0.375,1.3620314691979698,0.40842667384239867
24019,1.25,0.14222222566604614,0.10000000149011612,9.0,10.5,0.5,1.362032823899076,0.4084265760863765
24020,1.25,0.14222222566604614,0.10000000149011612,9.0,11.0,0.0,1.4113781761294317,0.4828846601359067
24021,1.25,0.14222222566604614,0.10000000149011612,9.0,11.0,0.125,1.411378226890921,0.4828846723665411
24022,1.25,0.14222222566604614,0.10000000149011612,9.0,11.0,0.25,1.4113794123871723,0.4828848655634459
24023,1.25,0.14222222566604614,0.10000000149011612,9.0,11.0,0.375,1.4113783398222022,0.48288466931986695
24024,1.25,0.14222222566604614,0.10000000149011612,9.0,11.0,0.5,1.4113787652943912,0.48288464859491415
24025,1.25,0.14222222566604614,0.10000000149011612,9.5,9.0,0.0,1.2613606052145985,0.1342981876786524
24026,1.25,0.14222222566604614,0.10000000149011612,9.5,9.0,0.125,1.2613584036128689,0.1342978905874415
24027,1.25,0.14222222566604614,0.10000000149011612,9.5,9.0,0.25,1.2613578016194398,0.13429788493273717
24028,1.25,0.14222222566604614,0.10000000149011612,9.5,9.0,0.375,1.2613587992304924,0.1342976895438575
24029,1.25,0.14222222566604614,0.10000000149011612,9.5,9.0,0.5,1.2613578055302583,0.13429788115939845
24030,1.25,0.14222222566604614,0.10000000149011612,9.5,9.5,0.0,1.2851437167020014,0.23439488509789935
24031,1.25,0.14222222566604614,0.10000000149011612,9.5,9.5,0.125,1.2851440348732082,0.23439474393483542
24032,1.25,0.14222222566604614,0.10000000149011612,9.5,9.5,0.25,1.2851421346358805,0.2343945721838046
24033,1.25,0.14222222566604614,0.10000000149011612,9.5,9.5,0.375,1.2851426689897916,0.23439450394625014
24034,1.25,0.14222222566604614,0.10000000149011612,9.5,9.5,0.5,1.2851427992895414,0.23439441238045383
24035,1.25,0.14222222566604614,0.10000000149011612,9.5,10.0,0.0,1.3193831385873844,0.3257452636697329
24036,1.25,0.14222222566604614,0.10000000149011612,9.5,10.0,0.125,1.3193830902553696,0.32574524773788016
24037,1.25,0.14222222566604614,0.10000000149011612,9.5,10.0,0.25,1.3193830625800098,0.32574524276515116
24038,1.25,0.14222222566604614,0.10000000149011612,9.5,10.0,0.375,1.3193830555613042,0.3257452423362814
24039,1.25,0.14222222566604614,0.10000000149011612,9.5,10.0,0.5,1.319383069199252,0.32574524049115294
24040,1.25,0.14222222566604614,0.10000000149011612,9.5,10.5,0.0,1.3620341459323964,0.4084275447940792
24041,1.25,0.14222222566604614,0.10000000149011612,9.5,10.5,0.125,1.3620319292996999,0.40842678544814226
24042,1.25,0.14222222566604614,0.10000000149011612,9.5,10.5,0.25,1.3620314399450861,0.4084266768853137
24043,1.25,0.14222222566604614,0.10000000149011612,9.5,10.5,0.375,1.3620314691979696,0.4084266738423986
24044,1.25,0.14222222566604614,0.10000000149011612,9.5,10.5,0.5,1.362032823899076,0.40842657608637656
24045,1.25,0.14222222566604614,0.10000000149011612,9.5,11.0,0.0,1.411378176129432,0.4828846601359067
24046,1.25,0.14222222566604614,0.10000000149011612,9.5,11.0,0.125,1.411378226890921,0.48288467236654103
24047,1.25,0.14222222566604614,0.10000000149011612,9.5,11.0,0.25,1.4113794123871721,0.4828848655634459
24048,1.25,0.14222222566604614,0.10000000149011612,9.5,11.0,0.375,1.4113783398222022,0.48288466931986707
24049,1.25,0.14222222566604614,0.10000000149011612,9.5,11.0,0.5,1.4113787652943917,0.4828846485949142
24050,1.25,0.14222222566604614,0.10000000149011612,10.0,9.0,0.0,1.2613606052145983,0.13429818767865231
24051,1.25,0.14222222566604614,0.10000000149011612,10.0,9.0,0.125,1.2613584036128689,0.13429789058744152
24052,1.25,0.14222222566604614,0.10000000149011612,10.0,9.0,0.25,1.2613578016194398,0.1342978849327372
24053,1.25,0.14222222566604614,0.10000000149011612,10.0,9.0,0.375,1.2613587992304927,0.1342976895438574
24054,1.25,0.14222222566604614,0.10000000149011612,10.0,9.0,0.5,1.2613578055302583,0.1342978811593984
